3.100000000000000000e+01,8.610366343043933668e-01,9.992312192916870117e-01
3.200000000000000000e+01,8.276876296121570276e-01,9.978965520858764648e-01
3.300000000000000000e+01,8.462022309902726969e-01,9.990395903587341309e-01
3.400000000000000000e+01,8.520282424342401351e-01,9.990818500518798828e-01
3.500000000000000000e+01,6.044633264397490935e-01,9.978552460670471191e-01
3.600000000000000000e+01,6.429885476826783242e-01,9.995461106300354004e-01
3.700000000000000000e+01,9.050804287362431699e-01,9.994694590568542480e-01
3.800000000000000000e+01,9.092659080403958649e-01,9.985785484313964844e-01
3.900000000000000000e+01,7.422636593147147188e-01,9.997373223304748535e-01
4.000000000000000000e+01,6.945113276417751447e-01,9.992160797119140625e-01
4.100000000000000000e+01,8.733554170980440956e-01,9.946463704109191895e-01
4.200000000000000000e+01,7.558515355069164166e-01,9.997622370719909668e-01
4.300000000000000000e+01,7.853523500161826432e-01,9.969186782836914062e-01
4.400000000000000000e+01,8.986756188948411550e-01,9.995290040969848633e-01
4.500000000000000000e+01,8.804894144963404390e-01,9.997197985649108887e-01
4.600000000000000000e+01,7.522640167317417026e-01,9.964273571968078613e-01
4.700000000000000000e+01,8.257522049118789509e-01,9.954261183738708496e-01
4.800000000000000000e+01,7.364894357914720802e-01,9.982692003250122070e-01
4.900000000000000000e+01,8.817545429672679624e-01,9.983091354370117188e-01
5.000000000000000000e+01,6.737051814770447233e-01,9.850285053253173828e-01
5.100000000000000000e+01,3.075846621102035772e-01,8.313485383987426758e-01
5.200000000000000000e+01,8.757160045989541564e-01,9.972584247589111328e-01
5.300000000000000000e+01,7.085027441408403570e-01,9.988213181495666504e-01
5.400000000000000000e+01,7.676255444887711832e-01,9.979129433631896973e-01
5.500000000000000000e+01,6.861931095706602646e-01,9.991895556449890137e-01
5.600000000000000000e+01,8.488414872535839928e-01,9.983417987823486328e-01
5.700000000000000000e+01,7.488832810273610141e-01,9.980276226997375488e-01
5.800000000000000000e+01,8.280779934211269788e-01,9.991606473922729492e-01
5.900000000000000000e+01,6.308168204875801433e-01,9.992734789848327637e-01
6.000000000000000000e+01,6.860298112169300744e-01,9.974391460418701172e-01
6.100000000000000000e+01,7.793659577022289398e-01,9.986141920089721680e-01
6.200000000000000000e+01,7.721770883361916971e-01,9.990321397781372070e-01
6.300000000000000000e+01,6.643326866771690487e-01,9.988120794296264648e-01
6.400000000000000000e+01,8.336404499563687676e-01,9.982624650001525879e-01
6.500000000000000000e+01,7.484390886751470795e-01,9.977349042892456055e-01
6.600000000000000000e+01,6.145241128483625026e-01,9.989308714866638184e-01
6.700000000000000000e+01,9.009334158859345631e-01,9.995711445808410645e-01
6.800000000000000000e+01,8.163433314421778553e-01,9.969897270202636719e-01
6.900000000000000000e+01,7.991410686963149601e-01,9.994503855705261230e-01
7.000000000000000000e+01,6.612214743092665881e-01,9.957352876663208008e-01
7.100000000000000000e+01,5.468230427926812354e-01,9.971771240234375000e-01
7.200000000000000000e+01,7.707557181969947324e-01,9.863631129264831543e-01
7.300000000000000000e+01,7.545792923234738714e-01,9.993384480476379395e-01
7.400000000000000000e+01,9.004857467728485387e-01,9.996947050094604492e-01
7.500000000000000000e+01,8.031708970932216474e-01,9.914224743843078613e-01
7.600000000000000000e+01,8.305626586027473612e-01,9.980044960975646973e-01
7.700000000000000000e+01,8.265751773587789453e-01,9.993513226509094238e-01
7.800000000000000000e+01,7.212791235138620305e-01,9.984752535820007324e-01
7.900000000000000000e+01,4.961363749066381446e-01,9.946255087852478027e-01
8.000000000000000000e+01,5.584475607513164075e-01,9.218866229057312012e-01
8.100000000000000000e+01,7.100054919900545825e-01,9.995842576026916504e-01
8.200000000000000000e+01,6.558244402677674278e-01,9.950850605964660645e-01
8.300000000000000000e+01,8.719714034033253514e-01,9.988462924957275391e-01
8.400000000000000000e+01,7.133390622358513067e-01,9.994195699691772461e-01
8.500000000000000000e+01,8.419418997519244607e-01,9.996941089630126953e-01
8.600000000000000000e+01,7.478623605908892857e-01,9.963570237159729004e-01
8.700000000000000000e+01,5.038005924036428884e-02,9.992806315422058105e-01
8.800000000000000000e+01,1.383729254652323604e-01,7.026575803756713867e-01
8.900000000000000000e+01,7.044177614462417969e-01,9.997443556785583496e-01
9.000000000000000000e+01,4.024222476307031116e-01,8.697698712348937988e-01
9.100000000000000000e+01,7.744547276284577952e-01,9.937100410461425781e-01
9.200000000000000000e+01,8.666056178058271220e-01,9.983288645744323730e-01
9.300000000000000000e+01,7.762383869202319486e-01,9.989350438117980957e-01
9.400000000000000000e+01,5.924276875898004668e-01,9.989012479782104492e-01
9.500000000000000000e+01,7.183473999261823506e-01,9.888634681701660156e-01
9.600000000000000000e+01,6.484288514875372611e-01,9.956600069999694824e-01
9.700000000000000000e+01,6.445440745924766457e-01,9.481064677238464355e-01
9.800000000000000000e+01,5.564399064014586838e-01,9.936364889144897461e-01
9.900000000000000000e+01,7.034685098392674529e-01,9.976949095726013184e-01
1.000000000000000000e+02,8.260593061827403716e-01,9.831013083457946777e-01
1.010000000000000000e+02,6.168820616831062198e-01,9.911698102951049805e-01
1.020000000000000000e+02,7.490843679816477918e-01,9.983865022659301758e-01
1.030000000000000000e+02,7.265516795609280321e-01,9.939024448394775391e-01
1.040000000000000000e+02,7.875527794589498587e-01,9.968149065971374512e-01
1.050000000000000000e+02,4.314944416579982733e-01,9.126699566841125488e-01
1.060000000000000000e+02,6.008903420470268486e-01,9.893062710762023926e-01
1.070000000000000000e+02,7.771831266268161009e-01,9.985046386718750000e-01
1.080000000000000000e+02,8.040704002998414479e-01,9.985979199409484863e-01
1.090000000000000000e+02,6.079274935114310496e-01,9.973008036613464355e-01
1.100000000000000000e+02,6.597733192372826627e-01,9.784671068191528320e-01
1.110000000000000000e+02,6.047200410550687133e-01,9.517737030982971191e-01
1.120000000000000000e+02,5.312429662250404139e-01,9.833109378814697266e-01
1.130000000000000000e+02,7.456166509458940217e-01,9.996613264083862305e-01
1.140000000000000000e+02,2.145104416970170791e-01,9.891605973243713379e-01
1.150000000000000000e+02,8.098627717812082460e-01,9.871292710304260254e-01
1.160000000000000000e+02,7.414691630529099964e-01,9.953904151916503906e-01
1.170000000000000000e+02,6.044698953037510591e-01,9.758545756340026855e-01
1.180000000000000000e+02,4.708289994316365301e-01,9.995253086090087891e-01
1.190000000000000000e+02,5.088821125491787001e-01,9.981067180633544922e-01
1.200000000000000000e+02,8.118749260858396655e-01,9.853420257568359375e-01
1.210000000000000000e+02,6.945154072161695558e-01,9.981684684753417969e-01
1.220000000000000000e+02,3.479939096008799471e-01,8.028648495674133301e-01
1.230000000000000000e+02,5.963815054220323875e-01,9.988948702812194824e-01
1.240000000000000000e+02,3.308939424753833403e-01,9.277569651603698730e-01
1.250000000000000000e+02,7.396122215560052560e-01,9.992401599884033203e-01
1.260000000000000000e+02,8.698756463437672393e-01,9.987280964851379395e-01
1.270000000000000000e+02,6.639423154977507346e-01,9.989718198776245117e-01
1.280000000000000000e+02,3.133548862166183335e-01,9.857043027877807617e-01
1.290000000000000000e+02,5.913365553384251072e-01,9.971990585327148438e-01
1.300000000000000000e+02,5.612656587128859176e-01,9.983417987823486328e-01
1.310000000000000000e+02,7.682504571076884670e-01,8.796129226684570312e-01
1.320000000000000000e+02,7.711317285434750035e-01,9.747251272201538086e-01
1.330000000000000000e+02,5.989318264385145030e-01,9.939730763435363770e-01
1.340000000000000000e+02,4.315561607206235828e-01,9.284088015556335449e-01
1.350000000000000000e+02,6.063297023500767713e-01,9.943799376487731934e-01
1.360000000000000000e+02,7.586399692303761322e-01,9.972261786460876465e-01
1.370000000000000000e+02,5.822608644639961639e-01,9.766691923141479492e-01
1.380000000000000000e+02,3.384498527373620003e-01,9.593451619148254395e-01
1.390000000000000000e+02,6.430390216150977389e-01,9.963286519050598145e-01
1.400000000000000000e+02,7.806454732071700375e-01,9.986302852630615234e-01
1.410000000000000000e+02,8.294436767890858153e-01,9.983515739440917969e-01
1.420000000000000000e+02,7.510398386370652490e-01,9.985785484313964844e-01
1.430000000000000000e+02,6.138216970352111668e-01,9.947084188461303711e-01
1.440000000000000000e+02,6.162891021252054902e-01,9.961977601051330566e-01
1.450000000000000000e+02,8.825395400218011277e-01,9.965029954910278320e-01
1.460000000000000000e+02,7.537673316496212861e-01,9.993053674697875977e-01
1.470000000000000000e+02,5.216815267981184112e-01,9.849563241004943848e-01
1.480000000000000000e+02,6.296352700033622796e-01,9.948000907897949219e-01
1.490000000000000000e+02,6.957073902301639245e-01,9.980581402778625488e-01
1.500000000000000000e+02,8.187421878660804397e-01,9.997859597206115723e-01
1.510000000000000000e+02,6.222853687855931515e-01,9.962272644042968750e-01
1.520000000000000000e+02,6.441494819764091995e-01,9.988003969192504883e-01
1.530000000000000000e+02,6.688324344598924887e-01,9.986979961395263672e-01
1.540000000000000000e+02,9.089227450037137279e-01,9.987157583236694336e-01
1.550000000000000000e+02,4.481071151253849805e-01,9.982038736343383789e-01
1.560000000000000000e+02,8.328253993673038202e-01,9.989616870880126953e-01
1.570000000000000000e+02,8.255430009743993658e-01,9.986929297447204590e-01
1.580000000000000000e+02,8.117743433401856112e-01,9.985646605491638184e-01
1.590000000000000000e+02,6.108998523093760458e-01,6.303151845932006836e-01
1.600000000000000000e+02,8.309977876929565133e-01,9.961755275726318359e-01
1.610000000000000000e+02,6.446027532990171727e-01,9.717789888381958008e-01
1.620000000000000000e+02,2.959980438286466953e-01,8.828325867652893066e-01
1.630000000000000000e+02,6.935956000074254835e-01,9.976403713226318359e-01
1.640000000000000000e+02,7.273424223480080553e-01,9.991289973258972168e-01
1.650000000000000000e+02,4.246748367134941526e-01,9.985477328300476074e-01
1.660000000000000000e+02,6.331230836721533084e-01,9.982109069824218750e-01
1.670000000000000000e+02,5.996908288113864671e-01,9.793343544006347656e-01
1.680000000000000000e+02,8.391632045684309649e-01,9.960927367210388184e-01
1.690000000000000000e+02,8.082284260185496061e-01,9.986060261726379395e-01
1.700000000000000000e+02,4.301693903900384308e-01,9.771320223808288574e-01
1.710000000000000000e+02,6.912129313867464431e-01,9.971660971641540527e-01
1.720000000000000000e+02,7.160679128922309289e-01,9.995891451835632324e-01
1.730000000000000000e+02,5.771713496666321941e-01,9.992445707321166992e-01
1.740000000000000000e+02,8.192154224209131641e-01,9.994418025016784668e-01
1.750000000000000000e+02,4.795191498758828441e-01,9.897909760475158691e-01
1.760000000000000000e+02,4.474373358358956776e-01,9.938906431198120117e-01
1.770000000000000000e+02,8.958449310861487103e-01,9.992489218711853027e-01
1.780000000000000000e+02,7.405590587045923767e-01,9.955315589904785156e-01
1.790000000000000000e+02,6.996242563564197825e-01,9.933846592903137207e-01
1.800000000000000000e+02,7.086506372418275301e-01,9.950755238533020020e-01
1.810000000000000000e+02,6.664013667875494651e-01,9.430335760116577148e-01
1.820000000000000000e+02,9.249735004069008504e-01,9.996659755706787109e-01
1.830000000000000000e+02,6.644506403026758656e-01,9.987910389900207520e-01
1.840000000000000000e+02,3.236818717313537652e-01,8.504065275192260742e-01
1.850000000000000000e+02,6.141442236721931236e-01,9.876162409782409668e-01
1.860000000000000000e+02,6.071085042827466527e-01,9.481064677238464355e-01
1.870000000000000000e+02,8.153996486325602033e-01,9.986461997032165527e-01
1.880000000000000000e+02,3.017956052349668461e-01,9.906870722770690918e-01
1.890000000000000000e+02,8.522953179949166458e-01,9.985646605491638184e-01
1.900000000000000000e+02,6.981370718514252616e-01,9.964203834533691406e-01
1.910000000000000000e+02,8.437074567085672827e-01,9.995121955871582031e-01
1.920000000000000000e+02,5.907998601035338027e-01,9.833430051803588867e-01
1.930000000000000000e+02,7.893583044101594171e-01,9.577940106391906738e-01
1.940000000000000000e+02,7.670176492361582277e-01,9.988440275192260742e-01
1.950000000000000000e+02,7.374298299639145959e-01,9.984360337257385254e-01
1.960000000000000000e+02,7.509568439378719873e-01,9.908744096755981445e-01
1.970000000000000000e+02,4.237431556918749842e-01,9.791954755783081055e-01
1.980000000000000000e+02,8.846680716568373626e-01,9.995187520980834961e-01
1.990000000000000000e+02,7.512420700469599755e-01,9.991272091865539551e-01
2.000000000000000000e+02,2.744277973059573439e-01,9.726234674453735352e-01
2.010000000000000000e+02,5.969195547081369568e-01,9.996102452278137207e-01
2.020000000000000000e+02,5.245918824310485951e-01,9.563496708869934082e-01
2.030000000000000000e+02,7.445231719288424310e-01,9.988259673118591309e-01
2.040000000000000000e+02,3.343490363989689573e-01,9.349913001060485840e-01
2.050000000000000000e+02,8.351088553272292270e-01,9.995063543319702148e-01
